Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:33:51   0.2   0.0   0.5  99.3   0.0    2   3196   2211    0    0    0   5.45 
16:33:52   0.1   0.0   0.8  99.1   0.0    2   3066   2115    0    0    0   5.40 
16:33:53   0.8   0.0   1.1  97.9   0.2    3   4884   3395    6    6    6   5.40 
16:33:54   0.2   0.0   0.4  99.4   0.0    2   3191   2212    0    0    0   5.38 
16:33:55   0.3   0.0   0.3  99.4   0.0    3   3496   2392    0    0    1   5.39 
16:33:56   0.1   0.0   0.4  99.5   0.0    1   3216   2208    0    0    0   5.45 
16:33:57   0.5   0.0   0.4  99.1   0.0    3   3652   2474    0    0    0   5.44 
16:33:58   0.7   0.0   1.3  98.0   0.1    2   4366   3087    6    6    6   5.44 
16:33:59   0.3   0.0   0.6  99.1   0.0    2   3527   2423    0    0    0   5.47 
16:34:00   0.2   0.0   0.6  99.2   0.0    2   3182   2205    0    0    0   5.47 
16:34:01   0.2   0.0   0.4  99.4   0.0    2   3331   2254    0    0    0   5.42 
16:34:02   0.2   0.0   0.4  99.4   0.0    2   3290   2235    0    0    0   5.42 
16:34:03   1.0   0.0   1.1  97.9   0.0    3   4544   3147    6    6    6   5.43 
16:34:04   0.3   0.0   0.4  99.2   0.0    3   3376   2277    0    0    0   5.43 
16:34:05   0.4   0.0   0.6  98.9   0.0    2   3561   2404    0    0    0   5.45 
16:34:06   0.1   0.0   0.8  99.1   0.0    2   3365   2288    0    0    0   5.47 
16:34:07   0.3   0.0   0.5  99.2   0.0    2   3707   2519    0    0    0   5.47 
16:34:08   0.9   0.0   0.9  98.2   0.0    2   4207   2989    6    6    6   5.44 
16:34:09   0.4   0.0   0.3  99.3   0.0    2   3241   2215    0    0    0   5.44 
16:34:10   0.2   0.0   0.3  99.4   0.1    2   3272   2237    0    0    0   5.46 
16:34:11   0.1   0.0   0.4  99.6   0.0    3   3138   2177    0    0    0   5.46 
16:34:12   0.2   0.0   0.6  99.2   0.0    2   3213   2233    0    0    0   5.45 
16:34:13   0.9   0.0   0.9  98.1   0.0    6   4241   2994    6    6    6   5.45 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:34:14   0.4   0.0   0.3  99.3   0.0    2   3663   2518    0    0    0   5.38 
16:34:15   0.2   0.0   0.4  99.4   0.0    3   3162   2196    0    0    0   5.40 
16:34:16   0.3   0.0   0.5  99.2   0.1    2   3317   2269    0    0    0   5.44 
16:34:17   0.5   0.0   0.6  98.8   0.1    3   3666   2529    0    0    0   5.42 
16:34:18   0.6   0.0   1.2  98.2   0.0    5   4292   3099    6    6    6   5.42 
16:34:19   0.4   0.0   0.4  99.2   0.0    2   3932   2675    0    0    0   5.45 
16:34:20   0.1   0.0   0.5  99.4   0.0    2   3278   2246    0    0    0   5.45 
16:34:21   0.1   0.0   0.7  99.2   0.0    3   3123   2143    0    0    0   5.45 
16:34:22   0.3   0.0   0.4  99.3   0.0    2   3137   2173    0    0    0   5.45 
16:34:23   0.9   0.0   1.1  97.7   0.3    3   4058   2943    6    6    6   5.39 
16:34:24   0.4   0.0   0.6  99.0   0.0    2   3696   2517    0    0    0   5.39 
16:34:25   0.2   0.0   0.7  99.1   0.0    2   3394   2365    0    0    0   5.44 
16:34:26   0.5   0.0   0.4  99.1   0.0    2   3742   2593    1    0    0   5.49 
16:34:27   0.3   0.0   0.4  99.3   0.0    2   3362   2291    0    0    0   5.49 
16:34:28   0.6   0.0   1.0  98.4   0.1    3   3994   2954    6    6    6   5.47 
16:34:29   0.6   0.0   0.6  98.8   0.0    2   3956   2661    0    0    0   5.47 
16:34:30   0.1   0.0   0.6  99.4   0.0    3   2989   2042    0    0    0   5.52 
16:34:31   0.3   0.0   0.4  99.4   0.0    2   2988   2064    0    0    0   5.52 
16:34:32   0.3   0.0   0.6  99.2   0.0    3   3170   2197    2    0    0   5.47 
16:34:33   0.4   0.0   0.9  98.7   0.1    4   3135   2285    6    6    6   5.47 
16:34:34   0.7   0.0   1.0  98.3   0.0    3   3982   2771    0    0    0   5.42 
16:34:35   0.3   0.0   0.4  99.3   0.0    2   2838   1988    0    0    0   5.43 
16:34:36   0.1   0.0   0.4  99.4   0.0    3   2861   1979    0    0    0   5.43 
16:34:37   0.1   0.0   0.5  99.4   0.0    3   2995   2057    0    0    0   5.38 
16:34:38   0.6   0.0   0.8  98.7   0.0    3   3681   2538    4    4    3   5.38 
16:34:39   1.0   0.0   0.6  98.4   0.0    2   4307   3011    2    2    3   5.42 
16:34:40   0.2   0.0   0.8  99.0   0.0    3   3233   2249    0    0    0   5.42 
16:34:41   0.1   0.0   0.3  99.6   0.0    2   2795   1941    0    0    0   5.41 
16:34:42   0.1   0.0   0.7  99.2   0.0    4   3308   2266    0    0    0   5.41 
16:34:43   0.2   0.0   0.4  99.4   0.0    2   2982   2057    0    0    0   5.36 
16:34:44   0.9   0.0   1.1  98.0   0.0    2   4373   3098    6    6    6   5.33 
16:34:45   0.3   0.0   0.6  99.2   0.0    2   3254   2243    0    0    1   5.47 
16:34:46   0.1   0.0   0.5  99.4   0.0    2   2996   2078    0    0    0   5.45 
16:34:47   0.1   0.0   0.6  99.3   0.0    2   3014   2074    0    0    0   5.45 
16:34:48   0.2   0.0   0.5  99.1   0.3    2   3252   2245    0    0    0   5.40 
16:34:49   1.3   0.0   1.1  97.6   0.0    2   4865   3386    6    6    6   5.40 
16:34:50   0.2   0.0   0.7  99.1   0.0    3   3236   2217    0    0    0   5.47 
16:34:51   0.1   0.0   0.6  99.3   0.0    3   2748   1909    0    0    0   5.47 
16:34:52   2.5   0.0   0.5  97.0   0.0    2   3961   3493   11    0    0   5.43 
16:34:53   0.3   0.0   0.6  99.0   0.1    4   3299   2275    0    0    0   5.43 
16:34:54   0.9   0.0   1.1  98.0   0.0    2   4429   3095    6    6    6   5.39 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:34:55   0.2   0.0   0.7  99.1   0.0    1   3261   2305    1    0    0   5.44 
16:34:56   0.1   0.0   0.6  99.3   0.0    2   3095   2153    0    0    0   5.44 
16:34:57   0.1   0.0   0.5  99.4   0.0    2   3033   2128    0    0    0   5.38 
16:34:58   0.1   0.0   0.6  99.3   0.0    2   3333   2317    0    0    0   5.38 
16:34:59   0.9   0.0   0.9  98.0   0.2    2   4804   3320    6    6    6   5.35 
16:35:00   0.4   0.0   0.3  99.3   0.0    1   2206   1585    0    0    0   5.35 
16:35:01   0.1   0.0   0.1  99.8   0.0    2    741    560    0    0    0   5.35 
16:35:02   0.0   0.0   0.1  99.9   0.0    2    776    593    0    0    0   5.41 
16:35:03   0.1   0.0   0.1  99.8   0.0    2    779    605    0    0    0   5.20 
16:35:04   0.9   0.0   0.6  98.2   0.3    2   2229   1733    6    6    6   5.18 
16:35:05   0.3   0.0   0.1  99.6   0.0    2    895    682    0    0    0   5.04 
16:35:06   0.1   0.0   0.0  99.9   0.0    2    719    560    0    0    0   4.92 
16:35:07   0.1   0.0   0.0  99.9   0.0    2    792    607    0    0    0   4.92 
16:35:08   0.0   0.0   0.1  99.9   0.0    2    703    520    0    0    0   4.83 
16:35:09   0.9   0.0   0.6  98.3   0.3    5   2247   1770    8    8    6   4.83 
16:35:10   0.4   0.0   0.9  98.6   0.0    4   4195   2839    0    0    0   4.71 
16:35:11   0.1   0.0   0.6  99.3   0.0    2   3298   2282    0    0    0   4.71 
16:35:12   0.0   0.0   0.5  99.5   0.0    1   3434   2352    0    0    0   4.85 
16:35:13   0.1   0.0   0.5  99.4   0.0    2   3303   2286    0    0    0   4.85 
16:35:14   0.7   0.0   1.1  98.2   0.1    3   4346   3092    6    6    6   4.90 
16:35:15   0.3   0.0   0.8  99.0   0.0    2   3754   2587    0    0    0   5.06 
16:35:16   0.1   0.0   0.4  99.5   0.0    2   3442   2377    1    0    0   5.06 
16:35:17   0.0   0.0   0.5  99.5   0.0    1   3239   2252    0    0    0   5.10 
16:35:18   0.1   0.0   0.6  99.4   0.0    2   3206   2220    0    0    0   5.10 
16:35:19   0.8   0.0   1.1  97.8   0.3    2   4490   3216    6    6    6   5.09 
16:35:20   0.6   0.0   1.3  98.2   0.0    2   5064   3641    2    2    2   5.09 
16:35:21   0.1   0.0   0.2  99.7   0.0    2   4928   3417    0    0    0   5.20 
16:35:22   0.0   0.0   0.1  99.9   0.0    2   4898   3384    0    0    0   5.18 
16:35:23   0.2   0.0   0.1  99.7   0.0    2   5719   3989    0    0    0   5.26 
16:35:24   3.6   0.0   1.0  95.4   0.0    2  11412   7360    6    6    6   5.52 
16:35:25   2.6   0.0   0.9  96.5   0.0    2  10033   6577    0    0    9   5.52 
16:35:26   2.6   0.0   0.7  96.7   0.0    2  15190   8067    1    0    0   5.71 
16:35:27   2.2   0.0   0.6  97.2   0.0    3  10912   6442    0    0    0   5.71 
16:35:28   1.3   0.0   0.5  98.2   0.0    2   7698   4884    0    0    0   5.71 
16:35:29   0.5   0.0   0.6  98.9   0.1    2   6162   4209    6    6    6   6.11 
16:35:30   1.1   0.0   0.3  98.7   0.0    2   3488   2452    2    2    2   6.28 
16:35:31   0.4   0.0   0.1  99.5   0.0    2   1741   1207    0    0    0   6.28 
16:35:32   0.4   0.0   0.1  99.5   0.0    2   1588   1082    0    0    0   6.24 
16:35:33   0.5   0.0   0.2  99.3   0.0    2   1732   1228    0    0    0   6.24 
16:35:34   1.3   0.0   0.6  98.2   0.0    2   3032   2298    6    6    6   5.97 
16:35:35   2.0   0.0   0.4  97.6   0.0    2   4268   3008    0    0    0   5.84 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:35:36   3.3   0.0   0.9  95.8   0.0    3   7365   5186    0    0    0   5.84 
16:35:37   3.2   0.0   0.9  95.9   0.0    2   7096   4601    0    0    0   5.90 
16:35:38   2.6   0.0   0.8  96.6   0.0    2   6044   4053    0    0    0   5.90 
16:35:39   4.1   0.0   1.2  94.7   0.0    5   8167   5414   15   12   20   6.09 
16:35:40   3.5   0.0   1.6  94.8   0.1    2   7341   5225    7    7    7   6.09 
16:35:41   0.3   0.0   0.1  99.7   0.0    2   1340    946    0    0    1   6.36 
16:35:42   0.1   0.0   0.1  99.7   0.0    2   1160    815    0    0    0   6.41 
16:35:43   0.4   0.0   0.2  99.4   0.0    1   1125    804    0    0    0   6.15 
16:35:44   1.6   0.0   0.6  97.8   0.0    2   4383   3354    0    0    0   5.93 
16:35:45   7.6   0.0   1.4  91.0   0.0    1  10554   7361   19    2    2   5.93 
16:35:46   5.3   0.0   1.1  93.6   0.0    3   7470   4782    0    0    0   6.00 
16:35:47   2.7   0.0   0.5  96.8   0.0    2   4590   2939    0    0    0   6.00 
16:35:48   1.7   0.0   0.4  97.9   0.1    5   3357   2323    0    0    0   6.13 
16:35:49   3.1   0.0   0.4  96.5   0.0    2   4478   3006    0    0    0   6.13 
16:35:50   0.6   0.0   0.3  99.1   0.0    2   2416   1784    0    0    0   6.13 
16:35:51   4.5   0.0   1.0  94.5   0.0    5   8547   5835    0    0    0   6.10 
16:35:52   4.1   0.0   1.1  94.8   0.0    3   7447   5258    2    2    2   6.08 
16:35:53   2.0   0.0   0.6  97.2   0.2    2   5252   3386    0    0    0   6.08 
16:35:54   0.0   0.0   0.1  99.9   0.0    2    764    562    0    0    0   6.19 
16:35:55   0.1   0.0   0.1  99.8   0.0    2    831    616    0    0    0   6.19 
16:35:56   0.0   0.0   0.0  99.9   0.1    2    671    498    0    0    0   6.08 
16:35:57   0.1   0.0   0.1  99.9   0.0    2    696    523    0    0    0   5.87 
16:35:58   0.1   0.0   0.0  99.9   0.0    2    689    515    0    0    0   5.87 
16:35:59   0.0   0.0   0.1  99.9   0.0    2    739    493    0    0    0   5.61 
16:36:00   0.1   0.0   0.1  99.8   0.0    2    715    501    0    0    0   5.61 
16:36:01   0.1   0.0   0.1  99.7   0.1    2    734    579    0    0    0   5.36 
16:36:02   1.0   0.0   0.8  98.2   0.0    2   2353   1801    6    6    6   5.36 
16:36:03   0.0   0.0   0.2  99.8   0.0    2    752    594    0    0    0   5.24 
16:36:04   0.0   0.0   0.0 100.0   0.0    2    620    461    0    0    0   5.13 
16:36:05   0.0   0.0   0.1  99.9   0.0    2    662    526    0    0    0   5.13 
16:36:06   0.1   0.0   0.1  99.7   0.2    2    735    613    0    0    1   4.94 
16:36:07   0.1   0.0   0.1  99.8   0.1    2    965    746    0    0    0   4.94 
16:36:08   0.0   0.0   0.0 100.0   0.0    2    651    458    0    0    1   4.83 
16:36:09   0.0   0.0   0.1  99.9   0.0    2    734    514    0    0    0   4.83 
16:36:10   0.0   0.0   0.1  99.9   0.0    2    666    454    0    0    0   4.72 
16:36:11   0.1   0.0   0.0  99.9   0.0    2    630    428    0    0    0   4.72 
16:36:12   0.0   0.0   0.1  99.9   0.0    2    715    480    1    0    0   4.57 
16:36:13   0.1   0.0   0.1  99.9   0.0    2    684    500    0    0    0   4.50 
16:36:14   0.1   0.0   0.0  99.9   0.0    2    650    425    0    0    0   4.50 
16:36:15   0.0   0.0   0.0 100.0   0.0    2    690    469    0    0    0   4.42 
16:36:16   0.4   0.0   0.1  99.5   0.0    2    707    472    0    0    0   4.42 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:36:17   0.0   0.0   0.0 100.0   0.0    2    619    417    0    0    0   4.31 
16:36:18   0.1   0.0   0.0  99.9   0.0    2    911    759    0    0   16   4.31 
16:36:19   0.1   0.0   0.1  99.8   0.0    2    740    490    0    0    0   4.20 
16:36:20   0.0   0.0   0.0 100.0   0.0    2    599    408    0    0    0   4.20 
16:36:21   0.0   0.0   0.1  99.9   0.0    1    624    425    0    0    0   4.12 
16:36:22   0.0   0.0   0.0 100.0   0.0    2    598    411    0    0    0   4.12 
16:36:23   0.1   0.0   0.1  99.9   0.0    2    624    428    0    0    0   4.08 
16:36:24   0.6   0.0   0.3  99.1   0.0    2   2313   1722    0    0    1   4.00 
16:36:25   1.8   0.0   0.4  97.9   0.0    3   3996   3155    0    0    2   4.00 
16:36:26  11.4   0.0   1.6  87.0   0.0    1  12331   8575    6    2    2   4.08 
16:36:27   4.7   0.0   1.1  94.0   0.1    2   6805   4840    0    0    0   4.08 
16:36:28   7.6   0.0   0.9  91.5   0.0    2   6585   4813    6    0    0   4.71 
16:36:29   5.0   0.0   0.8  94.2   0.0    2   6376   4324    0    0    0   4.71 
16:36:30   4.6   0.0   0.9  94.4   0.1    4   5948   4128    0    0    0   4.94 
16:36:31   4.6   0.0   0.5  94.8   0.1    2   5564   3835    0    0    1   4.93 
16:36:32   3.3   0.0   0.8  96.0   0.0    2   4628   3244    0    0    0   5.06 
16:36:33   3.7   0.0   0.8  95.5   0.0    5   5054   3562    0    0    0   5.19 
16:36:34   4.0   0.0   0.6  95.4   0.0    6   4736   3374    0    0    0   5.19 
16:36:35   1.4   0.0   0.3  98.3   0.0    4   2646   1842    0    0    0   5.32 
16:36:36   1.2   0.0   0.1  98.7   0.0    2   1850   1366    0    0    0   5.32 
16:36:37   0.1   0.0   0.0  99.9   0.0    2    658    531    0    0    0   5.18 
16:36:38   0.1   0.0   0.2  99.8   0.0    2    662    515    0    0    0   5.18 
16:36:39   0.1   0.0   0.0  99.9   0.0    2    735    539    0    0    0   5.05 
16:36:40   0.0   0.0   0.1  99.9   0.0    2    697    513    0    0    0   5.06 
16:36:41   0.1   0.0   0.2  99.7   0.0    3    834    607    0    0    1   4.88 
16:36:42   0.1   0.0   0.0  99.9   0.0    2    611    397    0    0    0   4.88 
16:36:43   0.0   0.0   0.1  99.8   0.2    2    696    452    0    0    0   4.81 
16:36:44   2.6   0.0   0.6  96.8   0.0    2   3972   2760    0    0    0   4.68 
16:36:45   0.1   0.0   0.1  99.8   0.0    2    829    628    0    0    0   4.68 
16:36:46   0.0   0.0   0.0 100.0   0.0    2    637    477    0    0    0   4.64 
16:36:47   0.0   0.0   0.1  99.9   0.0    2    736    561    0    0    0   4.64 
16:36:48   0.1   0.0   0.0  99.9   0.1    2    848    627    0    0    0   4.53 
16:36:49   0.1   0.0   0.1  99.9   0.0    2    731    546    0    0    0   4.53 
16:36:50   0.7   0.0   0.3  99.0   0.0    2   1383    975    0    0    0   4.48 
16:36:51   0.9   0.0   0.7  98.4   0.0    2   2108   1533    6    6    6   4.47 
16:36:52   0.1   0.0   0.1  99.9   0.0    2    636    492    0    0    0   4.45 
16:36:53   5.5   0.0   1.1  93.0   0.3    3   6693   4667    0    0    0   4.35 
16:36:54   5.3   0.0   0.4  94.3   0.0    2   4235   3353    0    0    0   4.35 
16:36:55   0.1   0.0   0.1  99.9   0.0    2    870    668    0    0    0   4.64 
16:36:56   0.1   0.0   0.1  99.9   0.0    2    632    491    0    0    0   4.64 
16:36:57   0.1   0.0   0.1  99.9   0.0    2    610    497    0    0    0   4.64 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:36:58   0.0   0.0   0.1  99.9   0.0    2    752    577    0    0    1   4.51 
16:36:59   0.0   0.0   0.1  99.9   0.0    3    777    555    0    0    1   4.43 
16:37:00   0.1   0.0   0.0  99.9   0.0    2    728    510    0    0    0   4.43 
16:37:01   0.1   0.0   0.0  99.9   0.0    2    628    480    0    0    0   4.40 
16:37:02   1.2   0.1   1.4  97.4   0.0    2   3008   2613   31   14   21   4.31 
16:37:03   1.4   0.0   0.8  97.8   0.0    2   4480   1942    3    1    1   4.31 
16:37:04   0.1   0.0   0.3  99.6   0.0    2    950    716    0    0    0   4.32 
16:37:05   0.3   0.0   0.1  99.5   0.2    2   1309   1002    0    0    0   4.32 
16:37:06   0.3   0.0   0.3  99.4   0.0    2    894    659    0    0    4   4.35 
16:37:07   0.3   0.0   0.3  99.4   0.0    2   1090    883    1    0    6   4.35 
16:37:08   0.0   0.0   0.0 100.0   0.0    2    653    443    0    0    0   4.31 
16:37:09   0.1   0.0   0.1  99.9   0.0    2    730    487    0    0    0   4.31 
16:37:10   0.3   0.0   0.2  99.4   0.0    4   1076    703    0    0    0   4.30 
16:37:11  13.5   0.0   4.4  81.9   0.3    5  19952  14611   26   11   19   4.23 
16:37:12   7.0   0.0   2.3  90.7   0.0    4  10752   7001   11    9    6   4.29 
16:37:13   0.9   0.0   0.6  98.6   0.0    3   2771   1881    4    2    7   5.18 
16:37:14   0.6   0.0   0.1  99.2   0.0    2   2121   1432    0    0    1   5.18 
16:37:15   0.0   0.0   0.2  99.8   0.0    2   1407   1016    1    0    1   5.25 
16:37:16   0.1   0.0   0.1  99.9   0.0    2    865    699    0    0    0   5.25 
16:37:17   0.1   0.0   0.1  99.7   0.2    2    733    611    0    0    0   5.17 
16:37:18   0.3   0.0   0.1  99.7   0.0    2    656    571    0    0    0   5.17 
16:37:19   0.1   0.0   0.1  99.9   0.0    2    742    610    0    0    0   5.17 
16:37:20   0.0   0.0   0.1  99.9   0.0    2    598    406    0    0    0   5.17 
16:37:21   0.3   0.0   0.1  99.7   0.0    2    840    554    0    0    0   5.10 
16:37:22   0.1   0.0   0.0  99.9   0.0    2    623    430    0    0    0   5.02 
16:37:23   0.0   0.0   0.1  99.9   0.0    2    686    459    0    0    0   5.02 
16:37:24   0.0   0.0   0.1  99.9   0.0    2    697    475    0    0    0   4.95 
16:37:25   0.0   0.0   0.1  99.9   0.0    2    648    443    0    0    0   4.95 
16:37:26   0.0   0.0   0.1  99.9   0.0    4    721    487    0    0    3   4.88 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Average   0.7   0.0   0.6  98.8   0.0  2.3 3372.0 2335.2  1.3  1.1  1.3   5.35 
 GeoMean   0.0   0.0   0.0  98.7   0.0  2.2 2832.8 1980.2  0.0  0.0  0.0   5.33 
  StdDev   1.3   0.0   0.4   1.6   0.1  0.8 1918.6 1288.3  3.1  2.4  2.8   0.40 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Minimum   0.0   0.0   0.0  81.9   0.0  1.0  598.0  397.0  0.0  0.0  0.0   4.00 
 Maximum  13.5   0.1   4.4 100.0   0.3  7.0 19952.0 14611.0 31.0 14.0 21.0   6.41 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
Summary:
System:   5.35 Watts on average with standard deviation 0.40  
Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:37:27   3.3   0.0   1.1  95.6   0.0    1   7562   4910    0    0    0   4.88 
16:37:28   4.5   0.0   1.6  93.6   0.3    2   9466   5117    6    6    6   4.89 
16:37:29   0.2   0.0   0.3  99.6   0.0    1   2146   1426    0    0    0   4.93 
16:37:30   0.4   0.0   0.3  99.3   0.0    2   2203   1351    0    0    0   5.31 
16:37:31   0.0   0.0   0.0 100.0   0.0    2    819    697    0    0    0   5.27 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Average   1.7   0.0   0.7  97.6   0.1  1.6 4439.2 2700.2  1.2  1.2  1.2   5.06 
 GeoMean   0.0   0.0   0.0  97.6   0.0  1.5 3080.0 2021.3  0.0  0.0  0.0   5.05 
  StdDev   1.9   0.0   0.6   2.6   0.1  0.5 3417.2 1906.9  2.4  2.4  2.4   0.19 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Minimum   0.0   0.0   0.0  93.6   0.0  1.0  819.0  697.0  0.0  0.0  0.0   4.88 
 Maximum   4.5   0.0   1.6 100.0   0.3  2.0 9466.0 5117.0  6.0  6.0  6.0   5.31 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
Summary:
System:   5.06 Watts on average with standard deviation 0.19  
